Throw_Count,Simulation_Number,Dice_Rolls,Positions,Final_Position,Distance_to_A
1,928,[3],['D'],D,5
1,929,[6],['G'],G,2
1,930,[6],['G'],G,2
1,931,[6],['G'],G,2
1,932,[2],['C'],C,6
1,933,[5],['F'],F,3
1,934,[4],['E'],E,4
1,935,[2],['C'],C,6
1,936,[1],['B'],B,7
1,937,[4],['E'],E,4
1,938,[2],['C'],C,6
1,939,[5],['F'],F,3
1,940,[6],['G'],G,2
1,941,[3],['D'],D,5
1,942,[6],['G'],G,2
1,943,[6],['G'],G,2
1,944,[2],['C'],C,6
1,945,[6],['G'],G,2
1,946,[6],['G'],G,2
1,947,[3],['D'],D,5
1,948,[1],['B'],B,7
1,949,[5],['F'],F,3
1,950,[6],['G'],G,2
1,951,[5],['F'],F,3
1,952,[5],['F'],F,3
1,953,[1],['B'],B,7
1,954,[3],['D'],D,5
1,955,[2],['C'],C,6
1,956,[1],['B'],B,7
1,957,[2],['C'],C,6
1,958,[5],['F'],F,3
1,959,[4],['E'],E,4
1,960,[5],['F'],F,3
1,961,[4],['E'],E,4
1,962,[5],['F'],F,3
1,963,[3],['D'],D,5
1,964,[6],['G'],G,2
1,965,[1],['B'],B,7
1,966,[2],['C'],C,6
1,967,[3],['D'],D,5
1,968,[5],['F'],F,3
1,969,[6],['G'],G,2
1,970,[4],['E'],E,4
1,971,[2],['C'],C,6
1,972,[5],['F'],F,3
1,973,[1],['B'],B,7
1,974,[1],['B'],B,7
1,975,[6],['G'],G,2
1,976,[4],['E'],E,4
1,977,[2],['C'],C,6
1,978,[1],['B'],B,7
1,979,[3],['D'],D,5
1,980,[1],['B'],B,7
1,981,[3],['D'],D,5
1,982,[6],['G'],G,2
1,983,[4],['E'],E,4
1,984,[6],['G'],G,2
1,985,[5],['F'],F,3
1,986,[2],['C'],C,6
1,987,[4],['E'],E,4
1,988,[1],['B'],B,7
1,989,[6],['G'],G,2
1,990,[2],['C'],C,6
1,991,[1],['B'],B,7
1,992,[1],['B'],B,7
1,993,[5],['F'],F,3
1,994,[3],['D'],D,5
1,995,[1],['B'],B,7
1,996,[4],['E'],E,4
1,997,[4],['E'],E,4
1,998,[3],['D'],D,5
1,999,[3],['D'],D,5
1,1000,[5],['F'],F,3
2,1,"[1, 2]","['B', 'D']",D,5
2,2,"[6, 4]","['G', 'C']",C,6
2,3,"[6, 3]","['G', 'B']",B,7
2,4,"[4, 5]","['E', 'B']",B,7
2,5,"[2, 4]","['C', 'G']",G,2
2,6,"[6, 6]","['G', 'E']",E,4
2,7,"[3, 1]","['D', 'E']",E,4
2,8,"[2, 3]","['C', 'F']",F,3
2,9,"[1, 6]","['B', 'H']",H,1
2,10,"[6, 1]","['G', 'H']",H,1
2,11,"[3, 5]","['D', 'A']",A,0
2,12,"[5, 6]","['F', 'D']",D,5
2,13,"[1, 5]","['B', 'G']",G,2
2,14,"[1, 2]","['B', 'D']",D,5
2,15,"[6, 1]","['G', 'H']",H,1
2,16,"[1, 4]","['B', 'F']",F,3
2,17,"[5, 6]","['F', 'D']",D,5
2,18,"[4, 4]","['E', 'A']",A,0
2,19,"[6, 6]","['G', 'E']",E,4
2,20,"[1, 5]","['B', 'G']",G,2
2,21,"[2, 6]","['C', 'A']",A,0
2,22,"[3, 6]","['D', 'B']",B,7
2,23,"[3, 4]","['D', 'H']",H,1
2,24,"[2, 1]","['C', 'D']",D,5
2,25,"[4, 3]","['E', 'H']",H,1
2,26,"[6, 5]","['G', 'D']",D,5
2,27,"[4, 5]","['E', 'B']",B,7
2,28,"[4, 6]","['E', 'C']",C,6
2,29,"[5, 4]","['F', 'B']",B,7
2,30,"[5, 4]","['F', 'B']",B,7
2,31,"[1, 6]","['B', 'H']",H,1
2,32,"[3, 5]","['D', 'A']",A,0
2,33,"[2, 3]","['C', 'F']",F,3
2,34,"[5, 4]","['F', 'B']",B,7
2,35,"[3, 2]","['D', 'F']",F,3
2,36,"[5, 1]","['F', 'G']",G,2
2,37,"[3, 4]","['D', 'H']",H,1
2,38,"[3, 2]","['D', 'F']",F,3
2,39,"[2, 1]","['C', 'D']",D,5
2,40,"[4, 2]","['E', 'G']",G,2
2,41,"[6, 5]","['G', 'D']",D,5
2,42,"[5, 1]","['F', 'G']",G,2
2,43,"[1, 6]","['B', 'H']",H,1
2,44,"[2, 6]","['C', 'A']",A,0
2,45,"[2, 2]","['C', 'E']",E,4
2,46,"[1, 5]","['B', 'G']",G,2
2,47,"[1, 3]","['B', 'E']",E,4
2,48,"[2, 4]","['C', 'G']",G,2
2,49,"[6, 5]","['G', 'D']",D,5
2,50,"[2, 2]","['C', 'E']",E,4
2,51,"[4, 2]","['E', 'G']",G,2
2,52,"[4, 2]","['E', 'G']",G,2
2,53,"[1, 4]","['B', 'F']",F,3
2,54,"[3, 1]","['D', 'E']",E,4
2,55,"[2, 2]","['C', 'E']",E,4
2,56,"[4, 5]","['E', 'B']",B,7
2,57,"[6, 4]","['G', 'C']",C,6
2,58,"[6, 5]","['G', 'D']",D,5
2,59,"[6, 3]","['G', 'B']",B,7
2,60,"[5, 6]","['F', 'D']",D,5
2,61,"[2, 6]","['C', 'A']",A,0
2,62,"[1, 3]","['B', 'E']",E,4
2,63,"[4, 3]","['E', 'H']",H,1
2,64,"[4, 2]","['E', 'G']",G,2
2,65,"[2, 5]","['C', 'H']",H,1
2,66,"[5, 6]","['F', 'D']",D,5
2,67,"[4, 1]","['E', 'F']",F,3
2,68,"[5, 5]","['F', 'C']",C,6
2,69,"[6, 6]","['G', 'E']",E,4
2,70,"[6, 1]","['G', 'H']",H,1
2,71,"[2, 2]","['C', 'E']",E,4
2,72,"[6, 4]","['G', 'C']",C,6
2,73,"[5, 4]","['F', 'B']",B,7
2,74,"[6, 5]","['G', 'D']",D,5
2,75,"[3, 4]","['D', 'H']",H,1
2,76,"[4, 6]","['E', 'C']",C,6
2,77,"[3, 2]","['D', 'F']",F,3
2,78,"[4, 5]","['E', 'B']",B,7
2,79,"[4, 1]","['E', 'F']",F,3
2,80,"[2, 5]","['C', 'H']",H,1
2,81,"[6, 4]","['G', 'C']",C,6
2,82,"[6, 4]","['G', 'C']",C,6
2,83,"[6, 6]","['G', 'E']",E,4
2,84,"[2, 5]","['C', 'H']",H,1
2,85,"[2, 3]","['C', 'F']",F,3
2,86,"[2, 6]","['C', 'A']",A,0
2,87,"[5, 3]","['F', 'A']",A,0
2,88,"[4, 6]","['E', 'C']",C,6
2,89,"[6, 3]","['G', 'B']",B,7
2,90,"[6, 5]","['G', 'D']",D,5
2,91,"[3, 4]","['D', 'H']",H,1
2,92,"[5, 6]","['F', 'D']",D,5
2,93,"[4, 3]","['E', 'H']",H,1
2,94,"[3, 4]","['D', 'H']",H,1
2,95,"[5, 4]","['F', 'B']",B,7
2,96,"[3, 2]","['D', 'F']",F,3
2,97,"[4, 6]","['E', 'C']",C,6
2,98,"[5, 1]","['F', 'G']",G,2
2,99,"[5, 2]","['F', 'H']",H,1
2,100,"[3, 2]","['D', 'F']",F,3
2,101,"[2, 3]","['C', 'F']",F,3
2,102,"[3, 1]","['D', 'E']",E,4
2,103,"[4, 6]","['E', 'C']",C,6
2,104,"[4, 6]","['E', 'C']",C,6
2,105,"[3, 5]","['D', 'A']",A,0
2,106,"[5, 3]","['F', 'A']",A,0
2,107,"[6, 2]","['G', 'A']",A,0
2,108,"[6, 4]","['G', 'C']",C,6
2,109,"[1, 3]","['B', 'E']",E,4
2,110,"[6, 4]","['G', 'C']",C,6
2,111,"[6, 5]","['G', 'D']",D,5
2,112,"[4, 2]","['E', 'G']",G,2
2,113,"[6, 4]","['G', 'C']",C,6
2,114,"[4, 4]","['E', 'A']",A,0
2,115,"[3, 6]","['D', 'B']",B,7
2,116,"[3, 1]","['D', 'E']",E,4
2,117,"[2, 5]","['C', 'H']",H,1
2,118,"[5, 1]","['F', 'G']",G,2
2,119,"[6, 2]","['G', 'A']",A,0
2,120,"[2, 5]","['C', 'H']",H,1
2,121,"[6, 4]","['G', 'C']",C,6
2,122,"[3, 1]","['D', 'E']",E,4
2,123,"[6, 4]","['G', 'C']",C,6
2,124,"[4, 1]","['E', 'F']",F,3
2,125,"[5, 6]","['F', 'D']",D,5
2,126,"[5, 1]","['F', 'G']",G,2
2,127,"[5, 6]","['F', 'D']",D,5
2,128,"[3, 5]","['D', 'A']",A,0
2,129,"[3, 5]","['D', 'A']",A,0
2,130,"[2, 5]","['C', 'H']",H,1
2,131,"[5, 1]","['F', 'G']",G,2
2,132,"[3, 4]","['D', 'H']",H,1
2,133,"[4, 2]","['E', 'G']",G,2
2,134,"[4, 6]","['E', 'C']",C,6
2,135,"[3, 4]","['D', 'H']",H,1
2,136,"[6, 1]","['G', 'H']",H,1
2,137,"[1, 4]","['B', 'F']",F,3
2,138,"[6, 6]","['G', 'E']",E,4
2,139,"[3, 1]","['D', 'E']",E,4
2,140,"[2, 4]","['C', 'G']",G,2
2,141,"[5, 1]","['F', 'G']",G,2
2,142,"[5, 2]","['F', 'H']",H,1
2,143,"[4, 4]","['E', 'A']",A,0
2,144,"[3, 3]","['D', 'G']",G,2
2,145,"[2, 2]","['C', 'E']",E,4
2,146,"[2, 5]","['C', 'H']",H,1
2,147,"[5, 3]","['F', 'A']",A,0
2,148,"[1, 4]","['B', 'F']",F,3
2,149,"[4, 3]","['E', 'H']",H,1
2,150,"[5, 2]","['F', 'H']",H,1
2,151,"[1, 4]","['B', 'F']",F,3
2,152,"[2, 6]","['C', 'A']",A,0
2,153,"[5, 2]","['F', 'H']",H,1
2,154,"[2, 6]","['C', 'A']",A,0
2,155,"[3, 1]","['D', 'E']",E,4
2,156,"[1, 3]","['B', 'E']",E,4
2,157,"[3, 5]","['D', 'A']",A,0
2,158,"[6, 5]","['G', 'D']",D,5
2,159,"[4, 3]","['E', 'H']",H,1
2,160,"[5, 3]","['F', 'A']",A,0
2,161,"[2, 3]","['C', 'F']",F,3
2,162,"[3, 6]","['D', 'B']",B,7
2,163,"[4, 5]","['E', 'B']",B,7
2,164,"[3, 6]","['D', 'B']",B,7
2,165,"[4, 2]","['E', 'G']",G,2
2,166,"[5, 6]","['F', 'D']",D,5
2,167,"[3, 4]","['D', 'H']",H,1
2,168,"[1, 1]","['B', 'C']",C,6
2,169,"[4, 6]","['E', 'C']",C,6
2,170,"[6, 4]","['G', 'C']",C,6
2,171,"[4, 6]","['E', 'C']",C,6
2,172,"[2, 2]","['C', 'E']",E,4
2,173,"[1, 3]","['B', 'E']",E,4
2,174,"[6, 1]","['G', 'H']",H,1
2,175,"[3, 5]","['D', 'A']",A,0
2,176,"[6, 2]","['G', 'A']",A,0
2,177,"[3, 4]","['D', 'H']",H,1
2,178,"[6, 1]","['G', 'H']",H,1
2,179,"[3, 1]","['D', 'E']",E,4
2,180,"[2, 5]","['C', 'H']",H,1
2,181,"[5, 1]","['F', 'G']",G,2
2,182,"[6, 3]","['G', 'B']",B,7
2,183,"[4, 2]","['E', 'G']",G,2
2,184,"[2, 4]","['C', 'G']",G,2
2,185,"[2, 3]","['C', 'F']",F,3
2,186,"[2, 2]","['C', 'E']",E,4
2,187,"[2, 2]","['C', 'E']",E,4
2,188,"[6, 4]","['G', 'C']",C,6
2,189,"[3, 5]","['D', 'A']",A,0
2,190,"[2, 4]","['C', 'G']",G,2
2,191,"[4, 3]","['E', 'H']",H,1
2,192,"[4, 6]","['E', 'C']",C,6
2,193,"[5, 2]","['F', 'H']",H,1
2,194,"[4, 2]","['E', 'G']",G,2
2,195,"[3, 5]","['D', 'A']",A,0
2,196,"[4, 5]","['E', 'B']",B,7
2,197,"[1, 2]","['B', 'D']",D,5
2,198,"[1, 6]","['B', 'H']",H,1
2,199,"[6, 5]","['G', 'D']",D,5
2,200,"[5, 1]","['F', 'G']",G,2
2,201,"[3, 6]","['D', 'B']",B,7
2,202,"[6, 1]","['G', 'H']",H,1
2,203,"[5, 1]","['F', 'G']",G,2
2,204,"[5, 6]","['F', 'D']",D,5
2,205,"[4, 5]","['E', 'B']",B,7
2,206,"[4, 4]","['E', 'A']",A,0
2,207,"[1, 6]","['B', 'H']",H,1
2,208,"[3, 2]","['D', 'F']",F,3
2,209,"[5, 5]","['F', 'C']",C,6
2,210,"[5, 5]","['F', 'C']",C,6
2,211,"[1, 5]","['B', 'G']",G,2
2,212,"[6, 5]","['G', 'D']",D,5
2,213,"[3, 1]","['D', 'E']",E,4
2,214,"[1, 6]","['B', 'H']",H,1
2,215,"[5, 3]","['F', 'A']",A,0
2,216,"[1, 2]","['B', 'D']",D,5
2,217,"[2, 1]","['C', 'D']",D,5
2,218,"[3, 4]","['D', 'H']",H,1
2,219,"[6, 2]","['G', 'A']",A,0
2,220,"[2, 1]","['C', 'D']",D,5
2,221,"[5, 1]","['F', 'G']",G,2
2,222,"[1, 3]","['B', 'E']",E,4
2,223,"[2, 2]","['C', 'E']",E,4
2,224,"[4, 6]","['E', 'C']",C,6
2,225,"[4, 3]","['E', 'H']",H,1
2,226,"[3, 1]","['D', 'E']",E,4
2,227,"[4, 1]","['E', 'F']",F,3
2,228,"[2, 4]","['C', 'G']",G,2
2,229,"[5, 2]","['F', 'H']",H,1
2,230,"[6, 2]","['G', 'A']",A,0
2,231,"[3, 2]","['D', 'F']",F,3
2,232,"[4, 3]","['E', 'H']",H,1
2,233,"[3, 3]","['D', 'G']",G,2
2,234,"[1, 6]","['B', 'H']",H,1
2,235,"[5, 4]","['F', 'B']",B,7
2,236,"[6, 3]","['G', 'B']",B,7
2,237,"[5, 4]","['F', 'B']",B,7
2,238,"[4, 2]","['E', 'G']",G,2
2,239,"[3, 3]","['D', 'G']",G,2
2,240,"[3, 5]","['D', 'A']",A,0
2,241,"[2, 4]","['C', 'G']",G,2
2,242,"[4, 6]","['E', 'C']",C,6
2,243,"[4, 2]","['E', 'G']",G,2
2,244,"[2, 2]","['C', 'E']",E,4
2,245,"[2, 1]","['C', 'D']",D,5
2,246,"[2, 4]","['C', 'G']",G,2
2,247,"[4, 3]","['E', 'H']",H,1
2,248,"[5, 5]","['F', 'C']",C,6
2,249,"[1, 1]","['B', 'C']",C,6
2,250,"[3, 2]","['D', 'F']",F,3
2,251,"[6, 3]","['G', 'B']",B,7
2,252,"[3, 1]","['D', 'E']",E,4
2,253,"[2, 4]","['C', 'G']",G,2
2,254,"[4, 6]","['E', 'C']",C,6
2,255,"[3, 2]","['D', 'F']",F,3
2,256,"[6, 5]","['G', 'D']",D,5
2,257,"[5, 4]","['F', 'B']",B,7
2,258,"[4, 2]","['E', 'G']",G,2
2,259,"[3, 3]","['D', 'G']",G,2
2,260,"[3, 2]","['D', 'F']",F,3
2,261,"[3, 3]","['D', 'G']",G,2
2,262,"[1, 3]","['B', 'E']",E,4
2,263,"[6, 3]","['G', 'B']",B,7
2,264,"[2, 1]","['C', 'D']",D,5
2,265,"[6, 1]","['G', 'H']",H,1
2,266,"[2, 6]","['C', 'A']",A,0
2,267,"[2, 1]","['C', 'D']",D,5
2,268,"[5, 6]","['F', 'D']",D,5
2,269,"[2, 2]","['C', 'E']",E,4
2,270,"[3, 4]","['D', 'H']",H,1
2,271,"[6, 2]","['G', 'A']",A,0
2,272,"[4, 5]","['E', 'B']",B,7
2,273,"[1, 1]","['B', 'C']",C,6
2,274,"[5, 6]","['F', 'D']",D,5
2,275,"[5, 2]","['F', 'H']",H,1
2,276,"[6, 3]","['G', 'B']",B,7
2,277,"[6, 4]","['G', 'C']",C,6
2,278,"[4, 5]","['E', 'B']",B,7
2,279,"[2, 4]","['C', 'G']",G,2
2,280,"[6, 1]","['G', 'H']",H,1
2,281,"[3, 1]","['D', 'E']",E,4
2,282,"[1, 5]","['B', 'G']",G,2
2,283,"[4, 6]","['E', 'C']",C,6
2,284,"[2, 2]","['C', 'E']",E,4
2,285,"[4, 3]","['E', 'H']",H,1
2,286,"[3, 6]","['D', 'B']",B,7
2,287,"[5, 2]","['F', 'H']",H,1
2,288,"[1, 4]","['B', 'F']",F,3
2,289,"[2, 3]","['C', 'F']",F,3
2,290,"[5, 5]","['F', 'C']",C,6
2,291,"[5, 3]","['F', 'A']",A,0
2,292,"[5, 1]","['F', 'G']",G,2
2,293,"[6, 2]","['G', 'A']",A,0
2,294,"[1, 5]","['B', 'G']",G,2
2,295,"[3, 2]","['D', 'F']",F,3
2,296,"[4, 6]","['E', 'C']",C,6
2,297,"[3, 5]","['D', 'A']",A,0
2,298,"[1, 2]","['B', 'D']",D,5
2,299,"[2, 5]","['C', 'H']",H,1
2,300,"[3, 5]","['D', 'A']",A,0
2,301,"[2, 3]","['C', 'F']",F,3
2,302,"[3, 6]","['D', 'B']",B,7
2,303,"[2, 3]","['C', 'F']",F,3
2,304,"[3, 4]","['D', 'H']",H,1
2,305,"[3, 4]","['D', 'H']",H,1
2,306,"[3, 5]","['D', 'A']",A,0
2,307,"[4, 6]","['E', 'C']",C,6
2,308,"[6, 4]","['G', 'C']",C,6
2,309,"[5, 1]","['F', 'G']",G,2
2,310,"[2, 1]","['C', 'D']",D,5
2,311,"[3, 4]","['D', 'H']",H,1
2,312,"[1, 1]","['B', 'C']",C,6
2,313,"[1, 3]","['B', 'E']",E,4
2,314,"[6, 3]","['G', 'B']",B,7
2,315,"[2, 4]","['C', 'G']",G,2
2,316,"[5, 3]","['F', 'A']",A,0
2,317,"[2, 6]","['C', 'A']",A,0
2,318,"[3, 4]","['D', 'H']",H,1
2,319,"[1, 3]","['B', 'E']",E,4
2,320,"[5, 4]","['F', 'B']",B,7
2,321,"[1, 3]","['B', 'E']",E,4
2,322,"[1, 5]","['B', 'G']",G,2
2,323,"[2, 3]","['C', 'F']",F,3
2,324,"[2, 1]","['C', 'D']",D,5
2,325,"[3, 2]","['D', 'F']",F,3
2,326,"[6, 2]","['G', 'A']",A,0
2,327,"[5, 3]","['F', 'A']",A,0
2,328,"[5, 6]","['F', 'D']",D,5
2,329,"[6, 6]","['G', 'E']",E,4
2,330,"[1, 6]","['B', 'H']",H,1
2,331,"[2, 4]","['C', 'G']",G,2
2,332,"[4, 1]","['E', 'F']",F,3
2,333,"[4, 4]","['E', 'A']",A,0
2,334,"[3, 3]","['D', 'G']",G,2
2,335,"[5, 2]","['F', 'H']",H,1
2,336,"[6, 4]","['G', 'C']",C,6
2,337,"[1, 2]","['B', 'D']",D,5
2,338,"[1, 2]","['B', 'D']",D,5
2,339,"[4, 6]","['E', 'C']",C,6
2,340,"[1, 6]","['B', 'H']",H,1
2,341,"[1, 5]","['B', 'G']",G,2
2,342,"[4, 6]","['E', 'C']",C,6
2,343,"[6, 3]","['G', 'B']",B,7
2,344,"[2, 6]","['C', 'A']",A,0
2,345,"[3, 1]","['D', 'E']",E,4
2,346,"[3, 4]","['D', 'H']",H,1
2,347,"[5, 5]","['F', 'C']",C,6
2,348,"[4, 6]","['E', 'C']",C,6
2,349,"[1, 4]","['B', 'F']",F,3
2,350,"[2, 3]","['C', 'F']",F,3
2,351,"[3, 2]","['D', 'F']",F,3
2,352,"[1, 3]","['B', 'E']",E,4
2,353,"[6, 4]","['G', 'C']",C,6
2,354,"[6, 1]","['G', 'H']",H,1
2,355,"[6, 2]","['G', 'A']",A,0
2,356,"[1, 1]","['B', 'C']",C,6
2,357,"[3, 5]","['D', 'A']",A,0
2,358,"[4, 3]","['E', 'H']",H,1
2,359,"[5, 3]","['F', 'A']",A,0
2,360,"[2, 3]","['C', 'F']",F,3
2,361,"[4, 4]","['E', 'A']",A,0
2,362,"[1, 2]","['B', 'D']",D,5
2,363,"[4, 6]","['E', 'C']",C,6
2,364,"[2, 1]","['C', 'D']",D,5
2,365,"[5, 3]","['F', 'A']",A,0
2,366,"[2, 3]","['C', 'F']",F,3
2,367,"[5, 5]","['F', 'C']",C,6
2,368,"[5, 6]","['F', 'D']",D,5
2,369,"[6, 4]","['G', 'C']",C,6
2,370,"[2, 2]","['C', 'E']",E,4
2,371,"[1, 5]","['B', 'G']",G,2
2,372,"[3, 1]","['D', 'E']",E,4
2,373,"[4, 3]","['E', 'H']",H,1
2,374,"[2, 2]","['C', 'E']",E,4
2,375,"[6, 1]","['G', 'H']",H,1
2,376,"[1, 1]","['B', 'C']",C,6
2,377,"[4, 1]","['E', 'F']",F,3
2,378,"[1, 6]","['B', 'H']",H,1
2,379,"[1, 5]","['B', 'G']",G,2
2,380,"[4, 4]","['E', 'A']",A,0
2,381,"[3, 5]","['D', 'A']",A,0
2,382,"[6, 1]","['G', 'H']",H,1
2,383,"[3, 1]","['D', 'E']",E,4
2,384,"[3, 1]","['D', 'E']",E,4
2,385,"[6, 1]","['G', 'H']",H,1
2,386,"[6, 6]","['G', 'E']",E,4
2,387,"[5, 4]","['F', 'B']",B,7
2,388,"[4, 6]","['E', 'C']",C,6
2,389,"[6, 5]","['G', 'D']",D,5
2,390,"[3, 1]","['D', 'E']",E,4
2,391,"[4, 3]","['E', 'H']",H,1
2,392,"[5, 1]","['F', 'G']",G,2
2,393,"[1, 5]","['B', 'G']",G,2
2,394,"[1, 1]","['B', 'C']",C,6
2,395,"[4, 5]","['E', 'B']",B,7
2,396,"[1, 3]","['B', 'E']",E,4
2,397,"[4, 1]","['E', 'F']",F,3
2,398,"[4, 5]","['E', 'B']",B,7
2,399,"[2, 3]","['C', 'F']",F,3
2,400,"[5, 5]","['F', 'C']",C,6
2,401,"[1, 1]","['B', 'C']",C,6
2,402,"[3, 5]","['D', 'A']",A,0
2,403,"[5, 2]","['F', 'H']",H,1
2,404,"[1, 2]","['B', 'D']",D,5
2,405,"[4, 5]","['E', 'B']",B,7
2,406,"[1, 4]","['B', 'F']",F,3
2,407,"[5, 1]","['F', 'G']",G,2
2,408,"[3, 6]","['D', 'B']",B,7
2,409,"[1, 1]","['B', 'C']",C,6
2,410,"[4, 4]","['E', 'A']",A,0
2,411,"[6, 5]","['G', 'D']",D,5
2,412,"[1, 3]","['B', 'E']",E,4
2,413,"[3, 2]","['D', 'F']",F,3
2,414,"[6, 4]","['G', 'C']",C,6
2,415,"[1, 5]","['B', 'G']",G,2
2,416,"[3, 1]","['D', 'E']",E,4
2,417,"[2, 3]","['C', 'F']",F,3
2,418,"[4, 3]","['E', 'H']",H,1
2,419,"[4, 6]","['E', 'C']",C,6
2,420,"[5, 1]","['F', 'G']",G,2
2,421,"[1, 1]","['B', 'C']",C,6
2,422,"[3, 3]","['D', 'G']",G,2
2,423,"[4, 4]","['E', 'A']",A,0
2,424,"[2, 5]","['C', 'H']",H,1
2,425,"[2, 5]","['C', 'H']",H,1
2,426,"[6, 3]","['G', 'B']",B,7
2,427,"[3, 1]","['D', 'E']",E,4
2,428,"[1, 6]","['B', 'H']",H,1
2,429,"[5, 2]","['F', 'H']",H,1
2,430,"[4, 6]","['E', 'C']",C,6
2,431,"[3, 3]","['D', 'G']",G,2
2,432,"[5, 4]","['F', 'B']",B,7
2,433,"[3, 2]","['D', 'F']",F,3
2,434,"[5, 6]","['F', 'D']",D,5
2,435,"[3, 3]","['D', 'G']",G,2
2,436,"[1, 4]","['B', 'F']",F,3
2,437,"[2, 5]","['C', 'H']",H,1
2,438,"[2, 5]","['C', 'H']",H,1
2,439,"[4, 4]","['E', 'A']",A,0
2,440,"[4, 6]","['E', 'C']",C,6
2,441,"[6, 1]","['G', 'H']",H,1
2,442,"[4, 1]","['E', 'F']",F,3
2,443,"[6, 4]","['G', 'C']",C,6
2,444,"[1, 1]","['B', 'C']",C,6
2,445,"[2, 6]","['C', 'A']",A,0
2,446,"[2, 6]","['C', 'A']",A,0
2,447,"[5, 3]","['F', 'A']",A,0
2,448,"[5, 6]","['F', 'D']",D,5
2,449,"[5, 3]","['F', 'A']",A,0
2,450,"[2, 3]","['C', 'F']",F,3
2,451,"[1, 2]","['B', 'D']",D,5
2,452,"[1, 4]","['B', 'F']",F,3
2,453,"[1, 5]","['B', 'G']",G,2
2,454,"[4, 2]","['E', 'G']",G,2
2,455,"[6, 1]","['G', 'H']",H,1
2,456,"[6, 6]","['G', 'E']",E,4
2,457,"[3, 1]","['D', 'E']",E,4
2,458,"[3, 5]","['D', 'A']",A,0
2,459,"[4, 1]","['E', 'F']",F,3
2,460,"[1, 2]","['B', 'D']",D,5
2,461,"[6, 3]","['G', 'B']",B,7
2,462,"[5, 6]","['F', 'D']",D,5
2,463,"[3, 3]","['D', 'G']",G,2
2,464,"[5, 2]","['F', 'H']",H,1
2,465,"[1, 2]","['B', 'D']",D,5
2,466,"[3, 2]","['D', 'F']",F,3
2,467,"[6, 6]","['G', 'E']",E,4
2,468,"[1, 4]","['B', 'F']",F,3
2,469,"[1, 1]","['B', 'C']",C,6
2,470,"[3, 6]","['D', 'B']",B,7
2,471,"[4, 3]","['E', 'H']",H,1
2,472,"[6, 4]","['G', 'C']",C,6
2,473,"[3, 6]","['D', 'B']",B,7
2,474,"[1, 6]","['B', 'H']",H,1
2,475,"[6, 1]","['G', 'H']",H,1
2,476,"[6, 3]","['G', 'B']",B,7
2,477,"[3, 3]","['D', 'G']",G,2
2,478,"[6, 2]","['G', 'A']",A,0
2,479,"[4, 4]","['E', 'A']",A,0
2,480,"[5, 6]","['F', 'D']",D,5
2,481,"[4, 6]","['E', 'C']",C,6
2,482,"[6, 6]","['G', 'E']",E,4
2,483,"[6, 5]","['G', 'D']",D,5
2,484,"[3, 4]","['D', 'H']",H,1
2,485,"[2, 1]","['C', 'D']",D,5
2,486,"[3, 1]","['D', 'E']",E,4
2,487,"[1, 2]","['B', 'D']",D,5
2,488,"[4, 4]","['E', 'A']",A,0
2,489,"[3, 6]","['D', 'B']",B,7
2,490,"[2, 5]","['C', 'H']",H,1
2,491,"[1, 2]","['B', 'D']",D,5
2,492,"[1, 4]","['B', 'F']",F,3
2,493,"[2, 2]","['C', 'E']",E,4
2,494,"[6, 5]","['G', 'D']",D,5
2,495,"[3, 5]","['D', 'A']",A,0
2,496,"[2, 2]","['C', 'E']",E,4
2,497,"[2, 5]","['C', 'H']",H,1
2,498,"[4, 5]","['E', 'B']",B,7
2,499,"[5, 4]","['F', 'B']",B,7
2,500,"[1, 4]","['B', 'F']",F,3
2,501,"[1, 6]","['B', 'H']",H,1
2,502,"[4, 2]","['E', 'G']",G,2
2,503,"[4, 6]","['E', 'C']",C,6
2,504,"[3, 4]","['D', 'H']",H,1
2,505,"[2, 2]","['C', 'E']",E,4
2,506,"[4, 4]","['E', 'A']",A,0
2,507,"[3, 2]","['D', 'F']",F,3
2,508,"[2, 4]","['C', 'G']",G,2
2,509,"[6, 2]","['G', 'A']",A,0
2,510,"[6, 2]","['G', 'A']",A,0
2,511,"[5, 4]","['F', 'B']",B,7
2,512,"[3, 5]","['D', 'A']",A,0
2,513,"[1, 2]","['B', 'D']",D,5
2,514,"[3, 4]","['D', 'H']",H,1
2,515,"[5, 3]","['F', 'A']",A,0
2,516,"[6, 5]","['G', 'D']",D,5
2,517,"[4, 1]","['E', 'F']",F,3
2,518,"[4, 5]","['E', 'B']",B,7
2,519,"[3, 1]","['D', 'E']",E,4
2,520,"[5, 4]","['F', 'B']",B,7
2,521,"[4, 1]","['E', 'F']",F,3
2,522,"[2, 1]","['C', 'D']",D,5
2,523,"[4, 5]","['E', 'B']",B,7
2,524,"[3, 3]","['D', 'G']",G,2
2,525,"[2, 5]","['C', 'H']",H,1
2,526,"[2, 6]","['C', 'A']",A,0
2,527,"[3, 4]","['D', 'H']",H,1
2,528,"[3, 6]","['D', 'B']",B,7
2,529,"[6, 4]","['G', 'C']",C,6
2,530,"[1, 3]","['B', 'E']",E,4
2,531,"[1, 3]","['B', 'E']",E,4
2,532,"[3, 4]","['D', 'H']",H,1
2,533,"[5, 5]","['F', 'C']",C,6
2,534,"[1, 4]","['B', 'F']",F,3
2,535,"[5, 6]","['F', 'D']",D,5
